Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
1,0.704,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'stop', 'wrong', 'block', 'state', 'arrive', 'speak', 'driver', 'say', 'entirely', 'different', 'location', 'charge', 'waiting', 'fee', 'locate', 'driver', 'call', 'finally', 'confirm', 'wrong', 'block', 'find', 'gojek', 'support', 'blame', 'still', 'charge', 'even', 'evidencedriver', 'chat', 'screenshot', 'driver', 'tell', 'different', 'location']",driver stop wrong block state arrive speak driver say entirely different location charge waiting fee locate driver call finally confirm wrong block find gojek support blame still charge even evidencedriver chat screenshot driver tell different location,Service,Negative,0.9912828207015991
2,0.382,"gopay, crash, keep, top, update, work, still, account, close, fix","['frustating', 'wait', 'sooooo', 'long', 'load', 'even', 'connection', 'great', 'lagging', 'everytime', 'need', 'use', 'gojek', 'gofood', 'suck']",frustating wait sooooo long load even connection great lagging everytime need use gojek gofood suck,Payment,Negative,0.999049961566925
1,0.58,"driver, get, order, bad, time, customer, always, cancel, star, find","['lousy', 'app', 'try', 'min', 'private', 'driver', 'taxi', 'peak', 'nonpeak', 'hour', 'however', 'use', 'app', 'instantly', 'get', 'driver']",lousy app try min private driver taxi peak nonpeak hour however use app instantly get driver,Service,Negative,0.9979694485664368
0,0.441,"good, app, service, great, gojek, use, easy, well, help, helpful","['gofood', 'add', 'feature', 'bookmark', 'easy', 'keep', 'search', 'favorite', 'restaurant']",gofood add feature bookmark easy keep search favorite restaurant,User Experience,Positive,0.9219831824302673
1,0.64,"driver, get, order, bad, time, customer, always, cancel, star, find","['sorry', 'drop', 'rating', 'app', 'disappoint', 'use', 'rainy', 'many', 'driver', 'pick', 'order']",sorry drop rating app disappoint use rainy many driver pick order,Service,Negative,0.9977916479110718
1,0.408,"driver, get, order, bad, time, customer, always, cancel, star, find","['screen', 'freeze', 'search', 'screeneven', 'driver', 'acceptedresult', 'lot', 'cancellation']",screen freeze search screeneven driver acceptedresult lot cancellation,Service,Negative,0.9997566342353821
1,0.804,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'take', 'booking', 'never', 'pick', 'answer', 'call', 'wait', 'minute', 'chase', 'pick', 'chat', 'cancel', 'trip', 'way', 'driver']",driver take booking never pick answer call wait minute chase pick chat cancel trip way driver,Service,Negative,0.9891469478607178
0,0.612,"good, app, service, great, gojek, use, easy, well, help, helpful","['socalle', 'offer', 'dbs', 'pay', 'redeem', 'use', 'gojek', 'make', 'confusing', 'customer', 'use', 'offer', 'scam']",socalle offer dbs pay redeem use gojek make confusing customer use offer scam,User Experience,Negative,0.9991047978401184
1,0.484,"driver, get, order, bad, time, customer, always, cancel, star, find","['option', 'turn', 'nonhalal', 'food', 'resto', 'profile', 'menu', 'list', 'make', 'sure']",option turn nonhalal food resto profile menu list make sure,Service,Negative,0.9206779599189758
1,0.676,"driver, get, order, bad, time, customer, always, cancel, star, find","['bad', 'app', 'driver', 'always', 'cancel', 'tell', 'pay', 'trip', 'driver', 'cancel', 'allow', 'book', 'new', 'trip']",bad app driver always cancel tell pay trip driver cancel allow book new trip,Service,Negative,0.9993155002593994
2,0.704,"gopay, crash, keep, top, update, work, still, account, close, fix","['work', 'try', 'install', 'uninstall', 'repeat', 'still', 'work']",work try install uninstall repeat still work,Payment,Negative,0.9929378628730774
0,0.501,"good, app, service, great, gojek, use, easy, well, help, helpful","['careful', 'use', 'pay', 'later', 'debt', 'limit', 'gojek', 'charge', 'last', 'year', 'pay', 'already', 'ask', 'untik', 'get', 'difficult', 'ask', 'need', 'app', 'sometimes', 'plan', 'use', 'pay', 'later', 'account', 'maybe', 'save', 'big', 'amount', 'share', 'true', 'still', 'screen', 'already', 'ask', 'response']",careful use pay later debt limit gojek charge last year pay already ask untik get difficult ask need app sometimes plan use pay later account maybe save big amount share true still screen already ask response,User Experience,Negative,0.9926127195358276
1,0.504,"driver, get, order, bad, time, customer, always, cancel, star, find","['need', 'make', 'sure', 'biker', 'always', 'presentable', 'follow', 'strict', 'proke', 'bike', 'regular', 'maintain', 'helmet', 'clean', 'overall', 'far', 'good', 'gojek']",need make sure biker always presentable follow strict proke bike regular maintain helmet clean overall far good gojek,Service,Positive,0.9970484375953674
2,0.418,"gopay, crash, keep, top, update, work, still, account, close, fix","['bad', 'customer', 'service', 'take', 'review', 'issue', 'chance', 'say', 'resolve', 'even', 'still', 'confused', 'account', 'issue']",bad customer service take review issue chance say resolve even still confused account issue,Payment,Negative,0.9993346333503723
2,0.463,"gopay, crash, keep, top, update, work, still, account, close, fix","['fix', 'problem', 'use', 'galaxy', 'app', 'say', 'course', 'enable']",fix problem use galaxy app say course enable,Payment,Negative,0.9838030338287354
0,0.784,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'easy', 'use', 'app', 'make', 'life', 'simple', 'easy', 'top', 'function', 'really', 'simple']",really easy use app make life simple easy top function really simple,User Experience,Positive,0.9893046617507935
2,0.505,"gopay, crash, keep, top, update, work, still, account, close, fix","['user', 'friendly', 'sekrg', 'minta', 'atau', 'screen', 'lock', 'pattern', 'bad', 'order', 'food', 'gofood', 'say', 'server', 'busy', 'try', 'week']",user friendly sekrg minta atau screen lock pattern bad order food gofood say server busy try week,Payment,Negative,0.9990079998970032
0,0.634,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'apply', 'ban', 'system', 'account', 'get', 'ban', 'make', 'suspicious', 'thing', 'account', 'dissappointment', 'well', 'use', 'grb', 'app']",good apply ban system account get ban make suspicious thing account dissappointment well use grb app,User Experience,Negative,0.9606178402900696
1,0.541,"driver, get, order, bad, time, customer, always, cancel, star, find","['get', 'driver', 'already', 'suddenly', 'cancel', 'trip', 'min', 'try', 'time', 'thing', 'happen', 'lousy', 'service']",get driver already suddenly cancel trip min try time thing happen lousy service,Service,Negative,0.9994919300079346
1,0.56,"driver, get, order, bad, time, customer, always, cancel, star, find","['stop', 'notification', 'overdue', 'already', 'tip', 'driver', 'twice', 'order', 'ride', 'wait', 'arrive']",stop notification overdue already tip driver twice order ride wait arrive,Service,Negative,0.9817428588867188
1,0.5,"driver, get, order, bad, time, customer, always, cancel, star, find","['late', 'version', 'user', 'friendly', 'hard', 'give', 'tip', 'driver']",late version user friendly hard give tip driver,Service,Negative,0.9952427744865417
0,0.691,"good, app, service, great, gojek, use, easy, well, help, helpful","['rate', 'high', 'day', 'need', 'competitive']",rate high day need competitive,User Experience,Positive,0.5948289632797241
2,0.399,"gopay, crash, keep, top, update, work, still, account, close, fix","['everytime', 'new', 'version', 'get', 'slow', 'keep', 'fast', 'simple']",everytime new version get slow keep fast simple,Payment,Negative,0.9906634092330933
0,0.714,"good, app, service, great, gojek, use, easy, well, help, helpful","['driver', 'super', 'cool', 'follow', 'instruction', 'app', 'easy', 'use', 'love', 'promo']",driver super cool follow instruction app easy use love promo,User Experience,Negative,0.8342228531837463
2,0.47,"gopay, crash, keep, top, update, work, still, account, close, fix","['load', 'map', 'say', 'error', 'sometimes', 'freeze']",load map say error sometimes freeze,Payment,Negative,0.9989842772483826
1,0.655,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'keep', 'cancel', 'make', 'wait', 'min', 'reason', 'provide', 'ask', 'cancel', 'min', 'away']",driver keep cancel make wait min reason provide ask cancel min away,Service,Negative,0.9975778460502625
2,0.684,"gopay, crash, keep, top, update, work, still, account, close, fix","['server', 'always', 'busy', 'understand', 'wifi', 'work', 'perfectly', 'open', 'app', 'always', 'say', 'server', 'busy']",server always busy understand wifi work perfectly open app always say server busy,Payment,Positive,0.9806103706359863
2,0.589,"gopay, crash, keep, top, update, work, still, account, close, fix","['poor', 'application', 'lose', 'old', 'number', 'follow', 'instruction', 'update', 'new', 'numberbut', 'verification', 'number', 'never', 'send', 'emaili', 'try', 'several', 'time', 'still']",poor application lose old number follow instruction update new numberbut verification number never send emaili try several time still,Payment,Negative,0.998256266117096
1,0.507,"driver, get, order, bad, time, customer, always, cancel, star, find","['garbage', 'customer', 'service', 'team', 'reply', 'standard', 'template', 'answer', 'even', 'answer', 'question', 'well', 'hire', 'robot', 'cs']",garbage customer service team reply standard template answer even answer question well hire robot cs,Service,Negative,0.9995429515838623
0,0.396,"good, app, service, great, gojek, use, easy, well, help, helpful","['new', 'version', 'full', 'unnecessary', 'thing', 'many', 'promo', 'even', 'find', 'order', 'history']",new version full unnecessary thing many promo even find order history,User Experience,Negative,0.9995197057723999
0,0.562,"good, app, service, great, gojek, use, easy, well, help, helpful","['consume', 'battery', 'storage', 'much', 'useful', 'everyday', 'need', 'especially', 'gojek', 'gocar', 'gofood', 'lot', 'open', 'opportunity', 'new', 'income', 'source', 'many', 'people']",consume battery storage much useful everyday need especially gojek gocar gofood lot open opportunity new income source many people,User Experience,Positive,0.9841551780700684
0,0.774,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'experience', 'paylater', 'thing', 'costumer', 'service', 'help', 'end', 'solution', 'family', 'surely', 'use', 'app']",bad experience paylater thing costumer service help end solution family surely use app,User Experience,Negative,0.999104917049408
1,0.605,"driver, get, order, bad, time, customer, always, cancel, star, find","['option', 'open', 'amount', 'tip', 'importantly', 'confirmation', 'page', 'avoid', 'tip', 'wrong', 'amount', 'mistake']",option open amount tip importantly confirmation page avoid tip wrong amount mistake,Service,Negative,0.9337840676307678
1,0.63,"driver, get, order, bad, time, customer, always, cancel, star, find","['beware', 'fraudulent', 'charge', 'order', 'return', 'wrong', 'wait', 'fee', 'give', 'voucher', 'instead', 'use', 'voucher', 'valid', 'day', 'relative', 'wait', 'main', 'lobby', 'hospital', 'driver', 'arrive', 'driver', 'take', 'minute', 'help', 'yrold', 'relative', 'car', 'load', 'wheelchair', 'charge', 'wait', 'fee', 'minute', 'take', 'help', 'relative', 'gojek', 'rethink', 'policy', 'redesign', 'app', 'seamless']",beware fraudulent charge order return wrong wait fee give voucher instead use voucher valid day relative wait main lobby hospital driver arrive driver take minute help yrold relative car load wheelchair charge wait fee minute take help relative gojek rethink policy redesign app seamless,Service,Negative,0.9902839064598083
1,0.612,"driver, get, order, bad, time, customer, always, cancel, star, find","['teach', 'basicc', 'knowledge', 'order', 'button', 'click', 'show', 'confirmation', 'pop', 'ruin', 'user', 'experience', 'process', 'star']",teach basicc knowledge order button click show confirmation pop ruin user experience process star,Service,Negative,0.992236316204071
0,0.579,"good, app, service, great, gojek, use, easy, well, help, helpful","['regular', 'frequent', 'user', 'really', 'force', 'remove', 'app', 'use', 'terror', 'advertising']",regular frequent user really force remove app use terror advertising,User Experience,Negative,0.9969124794006348
1,0.684,"driver, get, order, bad, time, customer, always, cancel, star, find","['drver', 'generally', 'time', 'great', 'cancel', 'last', 'minute', 'away', 'pickup', 'location']",drver generally time great cancel last minute away pickup location,Service,Negative,0.9951902627944946
2,0.474,"gopay, crash, keep, top, update, work, still, account, close, fix","['use', 'mobile', 'datum', 'app', 'load', 'bug', 'happen', 'several', 'time', 'fix']",use mobile datum app load bug happen several time fix,Payment,Negative,0.9983708262443542
2,0.412,"gopay, crash, keep, top, update, work, still, account, close, fix","['help', 'reinstall', 'gojek', 'app', 'yesterday', 'new', 'update', 'app', 'suddenly', 'go', 'reinstall', 'add', 'gopay', 'day', 'ago', 'happen']",help reinstall gojek app yesterday new update app suddenly go reinstall add gopay day ago happen,Payment,Negative,0.9865213632583618
2,0.737,"gopay, crash, keep, top, update, work, still, account, close, fix","['add', 'gopay', 'payment', 'method', 'play', 'store', 'already', 'instal', 'late', 'update', 'already', 'clear', 'cache', 'clear', 'datum', 'still', 'help']",add gopay payment method play store already instal late update already clear cache clear datum still help,Payment,Negative,0.9701789021492004
1,0.444,"driver, get, order, bad, time, customer, always, cancel, star, find","['gofood', 'order', 'schemegive', 'phone', 'toddler', 'order', 'food', 'uncancellableridiculous', 'great', 'way', 'increase', 'revenue', 'guy']",gofood order schemegive phone toddler order food uncancellableridiculous great way increase revenue guy,Service,Negative,0.9929931163787842
2,0.531,"gopay, crash, keep, top, update, work, still, account, close, fix","['ask', 'update', 'update', 'login', 'link', 'accept', 'provide', 'email', 'way', 'send', 'link', 'pay', 'buy', 'sm']",ask update update login link accept provide email way send link pay buy sm,Payment,Negative,0.9935169219970703
1,0.538,"driver, get, order, bad, time, customer, always, cancel, star, find","['bad', 'user', 'interface', 'try', 'order', 'directly', 'find', 'driver', 'pop', 'confirm', 'order', 'often', 'wrong', 'ordering', 'problem']",bad user interface try order directly find driver pop confirm order often wrong ordering problem,Service,Negative,0.9996235370635986
2,0.691,"gopay, crash, keep, top, update, work, still, account, close, fix","['login', 'error', 'login', 'say', 'app', 'optimize', 'phone', 'fix', 'phone', 'oppo']",login error login say app optimize phone fix phone oppo,Payment,Negative,0.9964740872383118
0,0.502,"good, app, service, great, gojek, use, easy, well, help, helpful","['edit', 'sake', 'local', 'app', 'maybe', 'support', 'genoside']",edit sake local app maybe support genoside,User Experience,Negative,0.9934859871864319
1,0.394,"driver, get, order, bad, time, customer, always, cancel, star, find","['find', 'bug', 'find', 'report', 'user', 'maybe', 'guy', 'think', 'bounty', 'program']",find bug find report user maybe guy think bounty program,Service,Negative,0.9973824620246887
2,0.68,"gopay, crash, keep, top, update, work, still, account, close, fix","['keep', 'loadingafter', 'uninstall', 'instal', 'againnow', 'even', 'log', 'change', 'star', 'review', 'issue', 'fix']",keep loadingafter uninstall instal againnow even log change star review issue fix,Payment,Negative,0.9897447228431702
0,0.445,"good, app, service, great, gojek, use, easy, well, help, helpful","['option', 'arrange', 'feature', 'want', 'home', 'page', 'transit']",option arrange feature want home page transit,User Experience,Negative,0.9411132335662842
0,0.506,"good, app, service, great, gojek, use, easy, well, help, helpful","['new', 'user', 'interface', 'bad', 'inconvenient', 'simple', 'yet', 'functional']",new user interface bad inconvenient simple yet functional,User Experience,Negative,0.9992974996566772
1,0.452,"driver, get, order, bad, time, customer, always, cancel, star, find","['rarely', 'use', 'gojek', 'location', 'pin', 'point', 'always', 'grab', 'even', 'thou', 'gojek', 'cheap', 'optiondriver', 'always', 'far', 'away', 'improve', 'give', 'grab', 'run', 'money']",rarely use gojek location pin point always grab even thou gojek cheap optiondriver always far away improve give grab run money,Service,Negative,0.9972800016403198
1,0.815,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'cancel', 'many', 'time', 'even', 'min', 'away', 'make', 'wait', 'min', 'give', 'ride', 'feed', 'book', 'feedback']",driver cancel many time even min away make wait min give ride feed book feedback,Service,Negative,0.991854190826416
2,0.568,"gopay, crash, keep, top, update, work, still, account, close, fix","['order', 'food', 'gofood', 'always', 'say', 'unable', 'acce', 'already', 'change', 'network', 'wifi', 'different', 'mobile', 'datum', 'still', 'say', 'unable', 'acce', 'bad', 'app']",order food gofood always say unable acce already change network wifi different mobile datum still say unable acce bad app,Payment,Negative,0.9987706542015076
1,0.67,"driver, get, order, bad, time, customer, always, cancel, star, find","['always', 'get', 'jammed', 'date', 'always', 'wrong', 'pick', 'point']",always get jammed date always wrong pick point,Service,Negative,0.9989315867424011
0,0.585,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'fast', 'install', 'login', 'smart', 'feature', 'helpful', 'use', 'many', 'attractive', 'promos', 'today', 'order', 'food']",easy fast install login smart feature helpful use many attractive promos today order food,User Experience,Positive,0.9592998623847961
0,0.722,"good, app, service, great, gojek, use, easy, well, help, helpful","['service', 'good', 'driver', 'polite', 'well', 'rude', 'app', 'user', 'friendly']",service good driver polite well rude app user friendly,User Experience,Negative,0.889362096786499
0,0.724,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'help', 'make', 'life', 'easy', 'app', 'provide', 'many', 'service', 'help', 'user', 'travel', 'place', 'order', 'food', 'deliver', 'medicine']",really help make life easy app provide many service help user travel place order food deliver medicine,User Experience,Positive,0.7610103487968445
1,0.54,"driver, get, order, bad, time, customer, always, cancel, star, find","['unhelpful', 'solution', 'customer', 'care', 'trust', 'cashback', 'promotional', 'tool', 'get', 'new', 'customer', 'take', 'care']",unhelpful solution customer care trust cashback promotional tool get new customer take care,Service,Negative,0.9926803112030029
2,0.65,"gopay, crash, keep, top, update, work, still, account, close, fix","['account', 'suddenly', 'freeze', 'never', 'share', 'account', 'device', 'else', 'never', 'log', 'device', 'give']",account suddenly freeze never share account device else never log device give,Payment,Negative,0.9938586354255676
0,0.471,"good, app, service, great, gojek, use, easy, well, help, helpful","['simplify', 'ux', 'less', 'laggy', 'improve', 'app', 'fix', 'minor', 'bug']",simplify ux less laggy improve app fix minor bug,User Experience,Negative,0.9742564558982849
2,0.49,"gopay, crash, keep, top, update, work, still, account, close, fix","['want', 'purchase', 'token', 'error', 'error', 'instal', 'gopay', 'approve', 'change']",want purchase token error error instal gopay approve change,Payment,Negative,0.9956106543540955
1,0.659,"driver, get, order, bad, time, customer, always, cancel, star, find","['find', 'address', 'even', 'coordinate', 'accept']",find address even coordinate accept,Service,Negative,0.9797520637512207
1,0.812,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'accept', 'order', 'even', 'far', 'away', 'minute', 'unhappy', 'accept', 'order', 'far', 'make', 'wait', 'cancel']",driver accept order even far away minute unhappy accept order far make wait cancel,Service,Negative,0.9940570592880249
2,0.575,"gopay, crash, keep, top, update, work, still, account, close, fix","['issue', 'top', 'gopay', 'ibanke', 'notification', 'say', 'transaction', 'succe', 'number', 'update', 'service', 'go', 'bad', 'gojek', 'whyyyyy']",issue top gopay ibanke notification say transaction succe number update service go bad gojek whyyyyy,Payment,Negative,0.9984875917434692
0,0.681,"good, app, service, great, gojek, use, easy, well, help, helpful","['love', 'much', 'user', 'friendly', 'use', 'send', 'object', 'buy', 'food', 'different', 'city', 'love', 'love']",love much user friendly use send object buy food different city love love,User Experience,Positive,0.9978933930397034
1,0.384,"driver, get, order, bad, time, customer, always, cancel, star, find","['always', 'error', 'everytima', 'give', 'rating', 'driver', 'stick', 'do', 'button', 'suddenly', 'quit', 'app']",always error everytima give rating driver stick do button suddenly quit app,Service,Negative,0.9996681213378906
0,0.686,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'wish', 'also', 'really', 'great', 'include', 'nearby', 'store', 'deliver', 'include', 'service', 'laundry', 'water', 'gallon', 'lpg']",great wish also really great include nearby store deliver include service laundry water gallon lpg,User Experience,Positive,0.9244756698608398
2,0.611,"gopay, crash, keep, top, update, work, still, account, close, fix","['loading', 'application', 'update', 'always', 'pende', 'mom', 'tope', 'pay', 'balance', 'bank', 'transfer', 'sucessful', 'record', 'accumulate', 'yet', 'pay', 'balance']",loading application update always pende mom tope pay balance bank transfer sucessful record accumulate yet pay balance,Payment,Negative,0.9968777894973755
0,0.678,"good, app, service, great, gojek, use, easy, well, help, helpful","['app', 'interface', 'quite', 'simple', 'perfect', 'whole', 'system', 'superb']",app interface quite simple perfect whole system superb,User Experience,Positive,0.9997995495796204
0,0.482,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'sometimes', 'service', 'cost', 'much', 'driver', 'actually', 'work', 'get']",good sometimes service cost much driver actually work get,User Experience,Positive,0.8365479707717896
1,0.788,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'wait', 'time', 'long', 'driver', 'go', 'opposite', 'way', 'long', 'long', 'cancel', 'book', 'gojek', 'charge', 'penalty', 'fee', 'waste', 'time', 'additional', 'lose', 'penalty', 'fee', 'bad', 'experience']",driver wait time long driver go opposite way long long cancel book gojek charge penalty fee waste time additional lose penalty fee bad experience,Service,Negative,0.9981641173362732
1,0.761,"driver, get, order, bad, time, customer, always, cancel, star, find","['touch', 'get', 'driver', 'actually', 'show', 'instead', 'stall', 'cancel']",touch get driver actually show instead stall cancel,Service,Negative,0.998704195022583
2,0.559,"gopay, crash, keep, top, update, work, still, account, close, fix","['force', 'change', 'use', 'register', 'email', 'address', 'stupid', 'setup']",force change use register email address stupid setup,Payment,Negative,0.999583899974823
1,0.604,"driver, get, order, bad, time, customer, always, cancel, star, find","['instal', 'order', 'food', 'minute', 'later', 'store', 'hotdog', 'place', 'call', 'say', 'terrible', 'waste', 'time']",instal order food minute later store hotdog place call say terrible waste time,Service,Negative,0.9996563196182251
1,0.478,"driver, get, order, bad, time, customer, always, cancel, star, find","['try', 'use', 'free', 'ride', 'injection', 'voucher', 'matter', 'many', 'time', 'key', 'location', 'tampine', 'hub', 'work', 'yet', 'list', 'injection', 'place']",try use free ride injection voucher matter many time key location tampine hub work yet list injection place,Service,Negative,0.9935827851295471
1,0.449,"driver, get, order, bad, time, customer, always, cancel, star, find","['use', 'buy', 'food', 'sometimes', 'error', 'driver', 'contact', 'order', 'disappear']",use buy food sometimes error driver contact order disappear,Service,Negative,0.999656081199646
2,0.383,"gopay, crash, keep, top, update, work, still, account, close, fix","['connect', 'open', 'food', 'say', 'try', 'many', 'time', 'order']",connect open food say try many time order,Payment,Positive,0.9946537017822266
0,0.608,"good, app, service, great, gojek, use, easy, well, help, helpful","['careful', 'later', 'regret', 'use', 'thorough', 'apply', 'problem', 'solve', 'really', 'really', 'bad', 'sistem', 'solution', 'bad', 'online', 'customer', 'service']",careful later regret use thorough apply problem solve really really bad sistem solution bad online customer service,User Experience,Negative,0.9994662404060364
1,0.465,"driver, get, order, bad, time, customer, always, cancel, star, find","['bad', 'experience', 'delivery', 'service', 'package', 'break', 'driver', 'lazy', 'pay', 'express', 'delivery', 'expensive', 'day', 'delivery', 'service', 'driver', 'send', 'package', 'directly', 'address', 'driver', 'keep', 'reason', 'business', 'family', 'mall', 'map', 'say', 'inside', 'mall', 'try', 'call', 'ask', 'position', 'well', 'selection', 'lazy', 'driver']",bad experience delivery service package break driver lazy pay express delivery expensive day delivery service driver send package directly address driver keep reason business family mall map say inside mall try call ask position well selection lazy driver,Service,Negative,0.999041736125946
0,0.453,"good, app, service, great, gojek, use, easy, well, help, helpful","['account', 'recovery', 'policy', 'ridiculously', 'hard', 'live', 'contact', 'support', 'many', 'time', 'use']",account recovery policy ridiculously hard live contact support many time use,User Experience,Negative,0.9992479681968689
0,0.736,"good, app, service, great, gojek, use, easy, well, help, helpful","['overall', 'great', 'need', 'improvement', 'overall', 'connection', 'stability']",overall great need improvement overall connection stability,User Experience,Negative,0.757604718208313
1,0.737,"driver, get, order, bad, time, customer, always, cancel, star, find","['inaccurate', 'location', 'many', 'time', 'even', 'home', 'address', 'already', 'save', 'sometimes', 'change', 'reason']",inaccurate location many time even home address already save sometimes change reason,Service,Negative,0.99800044298172
0,0.567,"good, app, service, great, gojek, use, easy, well, help, helpful","['exceptional', 'really', 'easy', 'use', 'support', 'almost', 'payment', 'good', 'service', 'driver', 'thing', 'give', 'star', 'perfect']",exceptional really easy use support almost payment good service driver thing give star perfect,User Experience,Positive,0.9993564486503601
1,0.58,"driver, get, order, bad, time, customer, always, cancel, star, find","['late', 'version', 'map', 'gosend', 'showing', 'check', 'location', 'driver', 'link', 'browser']",late version map gosend showing check location driver link browser,Service,Negative,0.9962500929832458
1,0.595,"driver, get, order, bad, time, customer, always, cancel, star, find","['keep', 'restaring', 'sometimes', 'app', 'tell', 'hurry', 'decide', 'let', 'consider']",keep restaring sometimes app tell hurry decide let consider,Service,Negative,0.9865247011184692
1,0.453,"driver, get, order, bad, time, customer, always, cancel, star, find","['overall', 'good', 'need', 'improvement', 'cancel', 'driver', 'respond', 'order', 'confirm', 'restaurant']",overall good need improvement cancel driver respond order confirm restaurant,Service,Negative,0.8828829526901245
0,0.46,"good, app, service, great, gojek, use, easy, well, help, helpful","['stupid', 'program', 'straight', 'uninstalling', 'use', 'voucher', 'press', 'order', 'somehow', 'voucher', 'apply', 'also', 'order', 'cancel']",stupid program straight uninstalling use voucher press order somehow voucher apply also order cancel,User Experience,Negative,0.9996896982192993
1,0.537,"driver, get, order, bad, time, customer, always, cancel, star, find","['unreliable', 'confirmed', 'ride', 'cancel', 'several', 'occasion', 'use', 'app']",unreliable confirmed ride cancel several occasion use app,Service,Negative,0.9984912872314453
0,0.469,"good, app, service, great, gojek, use, easy, well, help, helpful","['problem', 'location', 'set', 'really', 'appreciate', 'speed', 'location', 'update', 'thank', 'much']",problem location set really appreciate speed location update thank much,User Experience,Positive,0.9985851049423218
0,0.609,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'appeasy', 'use', 'book']",good appeasy use book,User Experience,Positive,0.999704897403717
1,0.809,"driver, get, order, bad, time, customer, always, cancel, star, find","['time', 'arrival', 'accurate', 'instead', 'min', 'wait', 'long', 'driver', 'always', 'cancel', 'accept', 'order', 'irritate', 'waste', 'time', 'well']",time arrival accurate instead min wait long driver always cancel accept order irritate waste time well,Service,Negative,0.9988304972648621
2,0.452,"gopay, crash, keep, top, update, work, still, account, close, fix","['account', 'hack', 'hour', 'ago', 'wish', 'bring', 'money', 'back', 'account']",account hack hour ago wish bring money back account,Payment,Negative,0.9978513717651367
1,0.563,"driver, get, order, bad, time, customer, always, cancel, star, find","['gojek', 'start', 'time', 'good', 'fare', 'horrible', 'fare', 'charge', 'almost', 'morning', 'try', 'book', 'gojek', 'drop', 'expensive', 'today', 'also', 'try', 'woodleigh', 'close', 'commonwealth', 'drive', 'fare', 'show', 'take', 'normal', 'cab', 'comfort', 'pay', 'advice', 'public', 'compare', 'fare', 'book', 'grab', 'reason', 'grab', 'grow', 'fast', 'attract', 'driver']",gojek start time good fare horrible fare charge almost morning try book gojek drop expensive today also try woodleigh close commonwealth drive fare show take normal cab comfort pay advice public compare fare book grab reason grab grow fast attract driver,Service,Negative,0.9927283525466919
2,0.442,"gopay, crash, keep, top, update, work, still, account, close, fix","['online', 'connection', 'application', 'always', 'say', 'offline', 'order', 'app', 'always', 'say', 'offline']",online connection application always say offline order app always say offline,Payment,Negative,0.9923827052116394
1,0.437,"driver, get, order, bad, time, customer, always, cancel, star, find","['server', 'error', 'order', 'gofood', 'wrong', 'app', 'compete', 'order']",server error order gofood wrong app compete order,Service,Negative,0.9996936321258545
1,0.448,"driver, get, order, bad, time, customer, always, cancel, star, find","['previous', 'address', 'delete', 'always', 'mess', 'order', 'hurry']",previous address delete always mess order hurry,Service,Negative,0.999764621257782
0,0.517,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'customer', 'service', 'help', 'problem', 'purchasing', 'recommend']",bad customer service help problem purchasing recommend,User Experience,Negative,0.9997442364692688
0,0.638,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'application', 'term', 'payment', 'order', 'short', 'time', 'hopefully', 'future', 'attractive', 'option', 'application']",good application term payment order short time hopefully future attractive option application,User Experience,Positive,0.9575269222259521
1,0.529,"driver, get, order, bad, time, customer, always, cancel, star, find","['love', 'love', 'gojek', 'get', 'rip', 'random', 'taxi', 'man', 'put', 'meter', 'charge', 'foreign', 'driver', 'extremely', 'kind', 'friendly', 'love', 'quick', 'collection', 'food', 'drop', 'stay', 'contact']",love love gojek get rip random taxi man put meter charge foreign driver extremely kind friendly love quick collection food drop stay contact,Service,Positive,0.9923036098480225
1,0.596,"driver, get, order, bad, time, customer, always, cancel, star, find","['cause', 'gofood', 'deliver', 'different', 'location', 'report', 'check', 'internet', 'stuff', 'help']",cause gofood deliver different location report check internet stuff help,Service,Negative,0.9068241715431213
0,0.385,"good, app, service, great, gojek, use, easy, well, help, helpful","['late', 'update', 'app', 'crashing', 'order']",late update app crashing order,User Experience,Negative,0.9993377327919006
0,0.372,"good, app, service, great, gojek, use, easy, well, help, helpful","['lose', 'gopoint', 'token', 'update', 'dissapointe', 'fix', 'problem']",lose gopoint token update dissapointe fix problem,User Experience,Negative,0.9996379613876343
0,0.44,"good, app, service, great, gojek, use, easy, well, help, helpful","['hate', 'cancel', 'feature', 'remove', 'bcz', 'people', 'need', 'feature', 'wait', 'long', 'order']",hate cancel feature remove bcz people need feature wait long order,User Experience,Negative,0.9955295920372009
